class_id	label_name	tax_id
836	Bartonella grahamii	33045
837	Sphingopyxis macrogoltabida	33050
838	Sphingomonas sanguinis	33051
839	Sphingopyxis terrae	33052
840	Acidithiobacillus caldus	33059
841	Pseudomonas viridiflava	33069
842	Zymobacter palmae	33074
843	Agromyces cerinus	33878
844	Agromyces ramosus	33879
845	Microbacterium arborescens	33883
846	Microbacterium lacticum	33885
847	Rathayibacter rathayi	33887
848	Rathayibacter tritici	33888
849	Bifidobacterium thermophilum	33905
850	Actinopolyspora mortivallis	33906
851	Pseudonocardia alni	33907
852	Pseudonocardia saturnea	33909
853	Amycolatopsis mediterranei	33910
854	Microbacterium barkeri	33917
855	Mycoplasma agassizii	33922
856	Bacillus cohnii	33932
857	Anoxybacillus flavithermus	33934
858	Lysinibacillus macroides	33935
859	Aeribacillus pallidus	33936
860	Geobacillus thermodenitrificans	33940
861	Brevibacillus thermoruber	33942
862	Kurthia gibsonii	33946
863	Clostridium aminobutyricum	33953
864	Lactobacillus johnsonii	33959
865	Lactobacillus collinoides	33960
866	Lactobacillus kefiri	33962
867	Leuconostoc citreum	33964
868	Leuconostoc pseudomesenteroides	33968
869	Caryophanon latum	33977
870	Luteococcus japonicus	33984
871	Exiguobacterium aurantiacum	33987
872	Rickettsia amblyommatis	33989
873	Rickettsia bellii	33990
874	Rickettsia rhipicephali	33992
875	Komagataeibacter europaeus	33995
876	Gluconacetobacter diazotrophicus	33996
877	Paracoccus alcaliphilus	34002
878	Paracoccus aminovorans	34004
879	Paracoccus versutus	34007
880	Blastomonas natatoria	34015
881	Rhodobium orientis	34017
882	Candidatus Liberibacter asiaticus	34021
883	Azoarcus tolulyticus	34027
884	Rahnella aquatilis	34038
885	Moraxella atlantae	34059
886	Moraxella caviae	34060
887	Moraxella cuniculi	34061
888	Moraxella osloensis	34062
889	Telluria mixta	34071
890	Variovorax paradoxus	34073
891	Riemerella anatipestifer	34085
892	Pedobacter antarcticus	34086
893	Sphingobacterium faecium	34087
894	Brevinema andersonii	34097
895	Sphaerotilus natans	34103
896	Streptobacillus moniliformis	34105
897	Mogibacterium timidum	35519
898	Geobacter sulfurreducens	35554
899	Streptomyces mobaraensis	35621
900	Thermostaphylospora chromogena	35622
901	Acholeplasma oculi	35623
902	Heliophilum fasciatum	35700
903	Dactylosporangium aurantiacum	35754
904	Corynebacterium pilosum	35756
905	Corynebacterium cystitidis	35757
906	Bifidobacterium choerinum	35760
907	Mycoplasma felifaucium	35768
908	Mycoplasma gateae	35769
909	Coprothermobacter proteolyticus	35786
910	Lactobacillus pontis	35787
911	Rickettsia japonica	35790
912	Rickettsia parkeri	35792
913	Rickettsia sibirica	35793
914	Rickettsia slovaca	35794
915	Rhodovulum adriaticum	35804
916	Rhodovulum euryhalinum	35805
917	Rhodovulum sulfidophilum	35806
918	Helicobacter pullorum	35818
919	Bilophila wadsworthia	35833
920	Hydrogenobacter hydrogenophilus	35835
921	Bacillus thermoamylovorans	35841
922	Dermabacter hominis	36740
923	Clostridium saccharoperbutylacetonicum	36745
924	Microbacterium aurum	36805
925	Corynebacterium bovis	36808
926	Mycobacteroides abscessus	36809
927	Amycolatopsis azurea	36819
928	Gordonia aichiensis	36820
929	Gordonia amarae	36821
930	Gordonia rubripertincta	36822
931	Gordonia sputi	36823
932	Clostridium celatum	36834
933	[Clostridium] colinum	36835
934	Clostridium felsineum	36839
935	Clostridium homopropionicum	36844
936	Clostridium intestinale	36845
937	Anaerotignum neopropionicum	36847
938	Oxobacter pfennigii	36849
939	Brucella canis	36855
940	Sinorhizobium saheli	36856
941	Thiobacillus denitrificans	36861
942	Ideonella dechloratans	36863
943	Paraburkholderia xenovorans	36873
944	Porphyromonas cangingivalis	36874
945	Porphyromonas canoris	36875
946	Nocardia brasiliensis	37326
947	Nocardia carnea	37328
948	Nocardia farcinica	37329
949	Nocardia nova	37330
950	Pseudonocardia petroleophila	37331
951	Nocardia transvalensis	37333
952	Helicobacter bilis	37372
953	Laceyella sacchari	37482
954	Desulfuromusa kysingii	37625
955	Kineococcus aurantiacus	37633
956	Thermus scotoductus	37636
957	Corynebacterium pseudodiphtheriticum	37637
958	[Clostridium] populeti	37658
959	Candidatus Phytoplasma mali	37692
960	Enterococcus casseliflavus	37734
961	Flavobacterium hibernum	37752
962	Dietzia maris	37915
963	Mycolicibacterium chlorophenolicum	37916
964	Rhodococcus opacus	37919
965	Nesterenkonia halobia	37922
966	Rothia kristinae	37923
967	Sinomonas atrocyanea	37927
968	Arthrobacter crystallopoietes	37928
969	Glutamicibacter nicotianae	37929
970	Glutamicibacter protophormiae	37930
971	Corynebacterium accolens	38284
972	Corynebacterium afermentans	38286
973	Corynebacterium jeikeium	38289
974	Photobacterium damselae	38293
975	Corynebacterium minutissimum	38301
976	Corynebacterium mycetoides	38302
977	Corynebacterium pseudogenitalium	38303
978	Corynebacterium tuberculostearicum	38304
979	Gluconobacter frateurii	38308
980	Rhodococcus coprophilus	38310
981	Rhodococcus rhodnii	38312
982	Shewanella algae	38313
983	Bartonella henselae	38323
984	Erysipelothrix tonsillarum	38402
985	Blastococcus aggregatus	38502
986	Bacillus oleronius	38875
987	Megasphaera cerevisiae	39029
988	Skermania piniformis	39122
989	Andreesenia angusta	39480
990	Faecalicatena contorta	39482
991	Faecalitalea cylindroides	39483
992	[Eubacterium] eligens	39485
993	Dorea formicigenerans	39486
994	[Eubacterium] hallii	39488
995	Clostridium moniliforme	39489
996	Eubacterium ramulus	39490
997	[Eubacterium] rectale	39491
998	Clostridium tarantellae	39493
999	Eubacterium ventriosum	39496
1000	Hydrogenovibrio crunogenus	39765
1001	Methylomicrobium agile	39774
1002	Veillonella atypica	39777
1003	Veillonella dispar	39778
1004	Corynebacterium glucuronolyticum	39791
1005	Dialister pneumosintes	39950
1006	Erythrobacter litoralis	39960
1007	Legionella moravica	39962
1008	Helcococcus kunzii	40091
1009	Acinetobacter johnsonii	40214
1010	Acinetobacter junii	40215
1011	Acinetobacter radioresistens	40216
1012	Methylophaga thalassica	40223
1013	Stenotrophomonas maltophilia	40324
1014	Legionella tucsonensis	40335
1015	Ruminococcus callidus	40519
1016	Blautia obeum	40520
1017	Sneathia sanguinegens	40543
1018	Lentzea albidocapillata	40571
1019	Xenorhabdus bovienii	40576
1020	Saccharomonospora azurea	40988
1021	Exiguobacterium acetylicum	41170
1022	Ewingella americana	41202
1023	Brevundimonas vesicularis	41276
1024	Cyanothece sp. PCC 8801	41431
1025	Porphyromonas catoniae	41976
1026	Agromyces mediolanus	41986
1027	Cryobacterium psychrophilum	41988
1028	Ureaplasma diversum	42094
1029	Streptomyces bottropensis	42235
1030	Streptomyces diastatochromogenes	42236
1031	Streptomyces neyagawaensis	42238
1032	Rubrobacter radiotolerans	42256
1033	Eubacterium ruminantium	42322
1034	Roseobacter litoralis	42443
1035	Marinovum algicola	42444
1036	Desulfofundulus thermocisternus	42471
1037	Halomonas salina	42565
1038	Rickettsia felis	42862
1039	Tissierella praeacuta	43131
1040	Pseudomonas alcaligenes	43263
1041	Butyrivibrio proteoclasticus	43305
1042	Pseudomonas denitrificans (nomen rejiciendum)	43306
1043	Prauserella rugosa	43354
1044	Halanaerobium saccharolyticum	43595
1045	Pseudoalteromonas luteoviolacea	43657
1046	Paenarthrobacter aurescens	43663
1047	Paeniglutamicibacter sulfureus	43666
1048	Glutamicibacter uratoxydans	43667
1049	Jonesia denitrificans	43674
1050	Rothia mucilaginosa	43675
1051	Oerskovia enterophila	43678
1052	Rhodococcus hoagii	43767
1053	Corynebacterium matruchotii	43768
1054	Corynebacterium striatum	43770
1055	Corynebacterium urealyticum	43771
1056	Rhodococcus zopfii	43772
1057	Tolumonas auensis	43948
1058	Cyanothece sp. ATCC 51142	43989
1059	Bradyrhizobium liaoningense	43992
1060	Johnsonella ignava	43995
1061	Enterococcus cecorum	44008
1062	Enterococcus dispar	44009
1063	Ferrimonas balearica	44012
1064	Streptomyces macrosporus	44032
1065	Streptomyces megasporus	44060
1066	Paenibacillus alvei	44250
1067	Paenibacillus durus	44251
1068	Paenibacillus macerans	44252
1069	Paenibacillus validus	44253
1070	Bradyrhizobium oligotrophicum	44255
1071	Nitrosomonas cryotolerans	44575
1072	Desulfovibrio fairfieldensis	44742
1073	Rhodococcus wratislaviensis	44752
1074	Tsukamurella spumae	44753
1075	Halomonas cupida	44933
1076	Legionella fairfieldensis	45064
1077	Legionella geestiana	45065
1078	Legionella lansingensis	45067
1079	Legionella londiniensis	45068
1080	Legionella nautarum	45070
1081	Legionella parisiensis	45071
1082	Legionella quateirensis	45072
1083	Legionella worsleiensis	45076
1084	Capnocytophaga granulosa	45242
1085	Capnocytophaga haemolytica	45243
1086	Dysgonomonas capnocytophagoides	45254
1087	Mycoplasma conjunctivae	45361
1088	Brevibacillus borstelensis	45462
1089	Methylophaga sulfidovorans	45496
1090	Helicobacter cholecystus	45498
1091	Psychrobacter urativorans	45610
1092	Psychrobacter frigidicola	45611
1093	Streptococcus cristatus	45634
1094	Desulfonema magnum	45655
1095	Desulfonema ishimotonii	45657
1096	Salinicoccus roseus	45670
1097	Butyrivibrio crossotus	45851
1098	Nocardia pseudobrasiliensis	45979
1099	Granulicatella adiacens	46124
1100	Abiotrophia defectiva	46125
1101	Actinomadura fulvescens	46160
1102	Actinocorallia libanotica	46162
1103	Nonomuraea africana	46171
1104	Nonomuraea pusilla	46177
1105	Actinocorallia glomerata	46203
1106	Actinocorallia aurantiaca	46204
1107	Pseudobutyrivibrio ruminis	46206
1108	Thermoflavimicrobium dichotomicum	46223
1109	Ruminococcus lactaris	46228
1110	Anabaena sp. 90	46234
1111	Paenibacillus apiarius	46240
1112	Agrococcus jenensis	46353
1113	Sphingobium chlorophenolicum	46429
1114	Orenia marismortui	46469
1115	Parabacteroides merdae	46503
1116	Bacteroides stercoris	46506
1117	Thermosipho melanesiensis	46541
1118	Clostridium pascui	46609
1119	Geobacter sp.	46610
1120	Clostridium chauvoei	46867
1121	Devosia riboflavina	46914
1122	Massilia timonae	47229
1123	Tsukamurella pulmonis	47312
1124	Hydrogenophaga pseudoflava	47421
1125	Lactobacillus panis	47493
1126	Aneurinibacillus migulanus	47500
1127	Lautropia mirabilis	47671
1128	Bacteroides caccae	47678
1129	Sporomusa sphaeroides	47679
1130	Lactobacillus rhamnosus	47715
1131	Streptomyces olivaceus	47716
1132	Bibersteinia trehalosi	47735
1133	Streptomyces aurantiacus	47760
1134	Streptomyces ochraceiscleroticus	47761
1135	Lactobacillus crispatus	47770
1136	Brachybacterium conglomeratum	47846
1137	Micromonospora carbonacea	47853
1138	Micromonospora globosa	47863
1139	Micromonospora purpureochromogenes	47872
1140	Micromonospora rosaria	47874
1141	Pseudomonas amygdali	47877
1142	Pseudomonas corrugata	47879
1143	Pseudomonas fulva	47880
1144	Pseudomonas taetrolens	47884
1145	Pseudomonas oryzihabitans	47885
1146	Microbulbifer hydrolyticus	48074
1147	Marinobacterium georgiense	48076
1148	Ruminiclostridium hungatei	48256
1149	Acinetobacter pittii	48296
1150	Prosthecobacter vanneervenii	48466
1151	Prosthecobacter debontii	48467
1152	Xanthomonas fragariae	48664
1153	Novosphingobium aromaticivorans	48935
1154	Novosphingobium subterraneum	48936
1155	Marinobacterium stanieri	49186
1156	Paenibacillus thiaminolyticus	49283
1157	Rubrobacter xylanophilus	49319
1158	Desulfitobacterium hafniense	49338
1159	Acetomicrobium flavidum	49896
1160	Blastochloris sulfoviridis	50712
1161	Helicobacter trogontum	50960
1162	Actinobacillus porcinus	51048
1163	Brevibacillus agri	51101
1164	Actinobacillus delphinicola	51161
1165	Ureibacillus thermosphaericus	51173
1166	Kluyvera ascorbata	51288
1167	Salinivibrio costicola	51367
1168	Pediococcus damnosus	51663
1169	Lactobacillus dextrinicus	51664
1170	Aerococcus urinaeequi	51665
1171	Tetragenococcus halophilus	51669
1172	Natroniella acetigena	52004
1173	Meiothermus silvanus	52022
1174	Rhizobium hainanense	52131
1175	Acinetobacter venetianus	52133
1176	Mitsuokella multacida	52226
1177	Prevotella dentalis	52227
1178	Lactobacillus gallinarum	52242
1179	Anabaena sp. CA = ATCC 33047	52271
1180	Desulfomicrobium norvegicum	52561
1181	Brachyspira pilosicoli	52584
1182	Acetobacterium bakii	52689
1183	Acetobacterium carbinolicum	52690
1184	Acetobacterium malicum	52692
1185	Acetobacterium paludosum	52693
1186	Acetobacterium wieringae	52694
1187	Aeromicrobium fastidiosum	52699
1188	Actinomyces denticolens	52767
1189	Actinomyces gerencseriae	52769
1190	Actinomyces hordeovulneris	52770
1191	Schaalia meyeri	52773
1192	Actinomyces slackii	52774
1193	Bosea thiooxidans	53254
1194	Enterococcus mundtii	53346
1195	Intrasporangium calvum	53358
1196	Catellatospora citrea	53366
1197	Corynebacterium coyleae	53374
1198	Pseudomonas citronellolis	53408
1199	Pseudomonas coronafaciens	53409
1200	Pseudomonas resinovorans	53412
1201	Xanthomonas axonopodis	53413
1202	Treponema lecithinolyticum	53418
1203	Treponema socranskii	53419
1204	Thermobrachium celere	53422
1205	Thermodesulfovibrio islandicus	53423
1206	Nocardia flavorosea	53429
1207	Nocardia salmonicida	53431
1208	Treponema paraluiscuniculi	53435
1209	Nocardiopsis alba	53437
1210	Nocardiopsis listeri	53440
1211	Eubacterium callanderi	53442
1212	Blautia hydrogenotrophica	53443
1213	Lactobacillus lindneri	53444
1214	Streptomyces cinnamoneus	53446
1215	Janibacter limosus	53458
1216	Mycolicibacterium mageritense	53462
1217	Paracoccus solventivorans	53463
1218	Thermobifida alba	53522
1219	Mycoplasma edwardii	53558
1220	Rhodococcus corynebacterioides	53972
1221	Peptoniphilus ivorii	54006
1222	Pseudonocardia sulfidoxydans	54011
1223	Pediococcus parvulus	54062
1224	Xylophilus ampelinus	54067
1225	Brevibacillus choshinensis	54911
1226	Brevibacillus formosus	54913
1227	Brevibacillus parabrevis	54914
1228	Streptococcus thoraltensis	55085
1229	Pantoea cypripedii	55209
1230	Brenneria rubrifaciens	55213
1231	Schwartzia succinivorans	55507
1232	Janthinobacterium agaricidamnosum	55508
1233	Magnetospirillum gryphiswaldense	55518
1234	Actinomyces graevenitzii	55565
1235	Dehalobacter restrictus	55583
1236	Vibrio anguillarum	55601
1237	Mycoplasma buccale	55602
1238	Leucobacter komagatae	55969
1239	Bartonella clarridgeiae	56426
1240	Couchioplanes caeruleus	56438
1241	Xanthomonas pisi	56457
1242	Xanthomonas sacchari	56458
1243	Xanthomonas vesicatoria	56460
1244	Halanaerobium kushneri	56779
1245	Psychrobacter glacincola	56810
1246	Helicobacter bizzozeronii	56877
1247	Thermus oshimai	56957
1248	Algoriphagus ratkowskyi	57028
1249	Lactobacillus zeae	57037
1250	Pseudodesulfovibrio profundus	57320
1251	Microvirgula aerodenitrificans	57480
1252	Deinococcus radiopugnans	57497
1253	Deinococcus grandis	57498
1254	Desulfuromonas thiophila	57664
1255	Tsukamurella tyrosinosolvens	57704
1256	Citrobacter braakii	57706
1257	Enterococcus asini	57732
1258	Kribbella koreensis	57909
1259	Burkholderia thailandensis	57975
1260	Pseudonocardia yunnanensis	58107
1261	Actinocorallia herbida	58109
1262	Actinomadura viridis	58110
1263	Glycomyces harbinensis	58114
1264	Glycomyces rutgersensis	58115
1265	Glycomyces tenuis	58116
1266	Microbispora rosea	58117
1267	Planomonospora parontospora	58119
1268	Spirillospora albida	58123
1269	Paenibacillus sp.	58172
1270	Desulfovibrio alaskensis	58180
1271	Rhodovulum strictum	58314
1272	Streptomyces celluloflavus	58344
1273	Streptococcus macedonicus	59310
1274	Actinotignum schaalii	59505
1275	Trueperella bernardiae	59561
1276	Chryseobacterium scophthalmum	59733
1277	Alcanivorax borkumensis	59754
1278	Sphingomonas echinoides	59803
1279	Paenibacillus alginolyticus	59839
1280	Paenibacillus glucanolyticus	59843
1281	Prevotella pallens	60133
1282	Shewanella violacea	60217
1283	Moraxella equi	60442
1284	Kribbella sandramycini	60450
1285	Porphyrobacter tepidarius	60454
1286	Shewanella amazonensis	60478
1287	Lactobacillus graminis	60519
1288	Caballeronia glathei	60547
1289	Paraburkholderia graminis	60548
1290	Actinomadura formosensis	60706
1291	Phaeobacter gallaeciensis	60890
1292	Saccharopolyspora spinosa	60894
1293	Saccharopolyspora taberi	60895
1294	Pseudonocardia sp.	60912
1295	Sanguibacter keddieii	60920
1296	Shewanella woodyi	60961
1297	Virgibacillus salexigens	61016
1298	Holdemania filiformis	61171
1299	Dehalococcoides mccartyi	61435
1300	Allochromatium warmingii	61595
1301	Paenibacillus mucilaginosus	61624
1302	Acholeplasma brassicae	61635
1303	Chromatium okenii	61644
1304	Acidiphilium multivorum	62140
1305	Shewanella baltica	62322
1306	Thiomicrorhabdus chilensis	63656
1307	Nevskia ramosa	64002
1308	Desulfurobacterium thermolithotrophum	64160
1309	Synechococcus sp. CC9311	64471
1310	Propionibacterium cyclohexanicum	64702
1311	Oceanospirillum multiglobuliferum	64969
1312	Pseudospirillum japonicum	64971
1313	Terasakiella pusilla	64973
1314	Mitsuaria chitosanitabida	65048
1315	Corynebacterium ulcerans	65058
1316	Halothece sp. PCC 7418	65093
1317	Mycoplasma wenyonii	65123
1318	Cyanothece sp. PCC 7424	65393
1319	Nonomuraea dietziae	65515
1320	Meiothermus cerbereus	65552
1321	Hydrogenophaga palleronii	65655
1322	Hydrogenophaga taeniospiralis	65656
1323	Erwinia tracheiphila	65700
1324	Hydrogenophaga intermedia	65786
1325	Wolbachia sp. wRi	66084
1326	Lachnoclostridium phytofermentans	66219
1327	Actinomyces europaeus	66228
1328	Komagataeibacter intermedius	66229
1329	Pantoea stewartii	66269
1330	Streptomyces flaveus	66370
1331	Streptomyces violens	66377
1332	Streptomyces yerevanensis	66378
1333	Streptomyces roseoverticillatus	66429
1334	Sulfurospirillum multivorans	66821
1335	Streptomyces atroolivaceus	66869
1336	Streptomyces catenulae	66875
1337	Streptomyces cyaneofuscatus	66883
1338	Legionella waltersii	66969
1339	Streptomyces alboflavus	67267
1340	Streptomyces alboviridis	67269
1341	Streptomyces argenteolus	67274
1342	Streptomyces filamentosus	67294
1343	Streptomyces flavidovirens	67298
1344	Streptomyces griseorubiginosus	67304
1345	Streptomyces lavendofoliae	67314
1346	Streptomyces lavenduligriseus	67315
1347	Streptomyces prunicolor	67348
1348	Streptomyces puniceus	67351
1349	Kitasatospora purpeofusca	67352
1350	Streptomyces tanashiensis	67367
1351	Streptomyces varsoviensis	67373
1352	Psychromonas antarctica	67573
1353	Rheinheimera baltica	67576
1354	Actinobacillus succinogenes	67854
1355	Streptomyces gobitricini	68211
1356	Streptomyces iakyrus	68219
1357	Streptomyces katrae	68223
1358	Streptomyces novaecaesareae	68244
1359	Streptomyces pactum	68249
1360	Streptomyces purpurogeneiscleroticus	68259
1361	Streptomyces pyridomyceticus	68260
1362	Streptomyces tauricus	68274
1363	Streptomyces torulosus	68276
1364	Streptomyces zaomyceticus	68286
1365	Sphingomonas leidyi	68569
1366	Streptococcus infantis	68892
1367	Cupriavidus basilensis	68895
1368	Deinococcus geothermalis	68909
1369	Clostridium polyendosporum	69208
1370	Thiocapsa rosea	69360
1371	Microbacterium trichothecenolyticum	69370
1372	Curtobacterium pusillum	69373
1373	Caulobacter henricii	69395
1374	Treponema vincentii	69710
1375	Selenomonas sputigena	69823
1376	[Clostridium] cocleatum	69824
1377	Tindallia magadiensis	69895
1378	Rhodospira trueperi	69960
1379	Azotobacter salinestris	69964
1380	Legionella taurinensis	70611
1381	Pseudomonas plecoglossicida	70775
1382	Aeromonas popoffii	70856
1383	Shewanella oneidensis	70863
1384	Shewanella pealeana	70864
1385	Herpetosiphon geysericola	70996
1386	Stappia stellulata	71235
1387	Vibrio halioticoli	71388
1388	Tetragenococcus solitarius	71453
1389	Brenneria alni	71656
1390	Lonsdalea quercina	71657
1391	Kocuria palustris	71999
1392	Kocuria rhizophila	72000
1393	Methylarcula marina	72022
1394	Helcococcus ovis	72026
1395	Achromobacter piechaudii	72556
1396	Kluyvera georgiana	73098
1397	Roseovarius tolerans	74031
1398	Photobacterium profundum	74109
1399	Brevundimonas subvibrioides	74313
1400	Brevundimonas aurantiaca	74316
1401	Maricaulis maris	74318
1402	Brevundimonas mediterranea	74329
1403	Sulfitobacter brevis	74348
1404	Collinsella aerofaciens	74426
1405	Halomonas campisalis	74661
1406	Desulfofundulus luciae	74702
1407	Pseudonocardia alaniniphila	75291
1408	Saccharomonospora xinjiangensis	75294
1409	Micropruina glycogenica	75385
1410	Campylobacter lanienae	75658
1411	Duganella zoogloeoides	75659
1412	Thermocrinis ruber	75906
1413	Mannheimia haemolytica	75985
1414	Amycolatopsis coloradensis	76021
1415	Thauera linaloolentis	76112
1416	Alloprevotella tannerae	76122
1417	Prevotella enoeca	76123
1418	Nostoc sp. ATCC 53789	76335
1419	Campylobacter hominis	76517
1420	Acidiphilium acidophilum	76588
1421	Mycetocola saprophilus	76636
1422	Pseudonocardia hydrocarbonoxydans	76726
1423	Streptomyces vitaminophilus	76728
1424	Roseateles depolymerans	76731
1425	Pseudomonas monteilii	76759
1426	Myroides odoratimimus	76832
1427	Streptococcus constellatus	76860
1428	Cellulomonas persica	76861
1429	Cellulomonas iranensis	76862
1430	Salipaludibacillus agaradhaerens	76935
1431	Sphingobium herbicidovorans	76947
1432	Ahrensia kielensis	76980
1433	Thiorhodovibrio winogradskyi	77007
1434	Pseudorhodobacter ferrugineus	77008
1435	Wolbachia endosymbiont of Drosophila simulans	77038
1436	Prevotella bryantii	77095
1437	Halomonas pacifica	77098
1438	Craurococcus roseus	77585
1439	Pseudoalteromonas distincta	77608
1440	Bifidobacterium subtile	77635
1441	Paenibacillus popilliae	78057
1442	Acidovorax anthurii	78229
1443	Bifidobacterium saeculare	78257
1444	Parascardovia denticolens	78258
1445	Scardovia inopinata	78259
1446	Pseudomonas mosselii	78327
1447	Mycobacterium canettii	78331
1448	Bifidobacterium gallicum	78342
1449	Bifidobacterium boum	78343
1450	Bifidobacterium gallinarum	78344
1451	Bifidobacterium ruminantium	78346
1452	Bifidobacterium pullorum	78448
1453	Asticcacaulis excentricus	78587
1454	Paenibacillus chitinolyticus	79263
1455	Paenibacillus ehimensis	79264
1456	Desulfurella multipotens	79269
1457	Chitinophaga pinensis	79329
1458	Denitrobacterium detoxificans	79604
1459	[Bacillus] clarkii	79879
1460	Bacillus clausii	79880
1461	Bacillus halmapalus	79882
1462	Bacillus horikoshii	79883
1463	Bacillus pseudofirmus	79885
1464	Actinomadura livida	79909
1465	Actinoallomurus spadix	79912
1466	Herbaspirillum rubrisubalbicans	80842
1467	Wolbachia endosymbiont of Brugia malayi	80849
1468	Delftia acidovorans	80866
1469	Acidovorax avenae	80867
1470	Acidovorax cattleyae	80868
1471	Acidovorax citrulli	80869
1472	Cryptosporangium japonicum	80872
1473	Insolitispirillum peregrinum	80876
1474	Hylemonella gracilis	80880
1475	Simplicispira metamorpha	80881
1476	Parageobacillus caldoxylosilyticus	81408
1477	Eubacterium aggregans	81409
1478	Aminomonas paucivorans	81412
1479	Desulfovibrio aminophilus	81425
1480	Thermanaerovibrio acidaminovorans	81462
1481	Aminobacterium mobile	81467
1482	Aminobacterium colombiense	81468
1483	Rhodoferax antarcticus	81479
1484	Lactobacillus selangorensis	81857
1485	Prosthecomicrobium pneumaticum	81895
1486	Vagococcus lutrae	81947
1487	Atopobium vaginae	82135
1488	Streptococcus pluranimalium	82348
1489	Paracoccus pantotrophus	82367
1490	Anaerovibrio lipolyticus	82374
1491	Pseudanabaena sp. PCC 7367	82654
1492	Lactobacillus nagelii	82688
1493	Agrobacterium sp. ATCC 31749	82789
1494	Pragia fontium	82985
1495	Buttiauxella ferragutiae	82989
1496	Sulfitobacter mediterraneus	83219
1497	Aminobacter aminovorans	83263
1498	Streptomyces armeniacus	83291
1499	Myxococcus stipitatus	83455
1500	Myxococcus virescens	83456
1501	Stigmatella erecta	83460
1502	Lactobacillus paralimentarius	83526
1503	Parachlamydia acanthamoebae	83552
1504	Chlamydia psittaci	83554
1505	Chlamydia abortus	83555
1506	Chlamydia caviae	83557
1507	Chlamydia pneumoniae	83558
1508	Luteimonas mephitis	83615
1509	Stenotrophomonas nitritireducens	83617
1510	Pseudoxanthomonas broegbernensis	83619
1511	Lactobacillus amylolyticus	83683
1512	Formivibrio citricus	83765
1513	Propionivibrio dicarboxylicus	83767
1514	Succinimonas amylolytica	83769
1515	Clostridium aceticum	84022
1516	Clostridium autoethanogenum	84023
1517	Clostridium haemolyticum	84025
1518	[Clostridium] saccharolyticum	84030
1519	Clostridium sartagoforme	84031
1520	Pseudoclostridium thermosuccinogenes	84032
1521	Propionispira arboris	84035
1522	Gordonia alkanivorans	84096
1523	Slackia exigua	84109
1524	Slackia heliotrinireducens	84110
1525	Eggerthella lenta	84112
1526	Gemella sanguinis	84135
1527	Oceanimonas doudoroffii	84158
1528	Cryptobacterium curtum	84163
1529	Brachyspira intermedia	84377
1530	Brachyspira murdochii	84378
1531	Lysobacter antibioticus	84531
1532	Synechococcus sp. WH 8102	84588
1533	Gordonia polyisoprenivorans	84595
1534	Kineosporia rhizophila	84633
1535	Agrococcus citreus	84643
1536	Pseudarthrobacter chlorophenolicus	85085
1537	Achromobacter xylosoxidans	85698
1538	Chlamydia pecorum	85991
1539	Idiomarina abyssalis	86102
1540	Idiomarina zobellii	86103
1541	Thermodesulfovibrio aggregans	86166
1542	Microbulbifer elongatus	86173
1543	Thauera butanivorans	86174
1544	Pseudomonas pertucinogena	86175
1545	Halomonas utahensis	86177
1546	Malikia spinosa	86180
1547	Curvibacter lanceolatus	86182
1548	Pseudomonas lundensis	86185
1549	[Pseudomonas] geniculata	86188
1550	Sphingobium abikonense	86193
1551	Pseudomonas thivervalensis	86265
1552	Saccharophagus degradans	86304
1553	Mogibacterium pumilum	86332
1554	Mycoplasma dispar	86660
1555	Bacillus carboniphilus	86663
1556	Bacillus flexus	86664
1557	Bacillus halodurans	86665
1558	Salimicrobium halophilum	86666
1559	Jeotgalibacillus marinus	86667
1560	Bacillus niacini	86668
1561	Aerococcus christensenii	87541
1562	Burkholderia multivorans	87883
1563	Treponema primitia	88058
1564	Agromyces luteolus	88373
1565	Agromyces rhizospherae	88374
1566	Promicromonospora sukumoe	88382
1567	Dorea longicatena	88431
1568	Caulobacter segnis	88688
1569	Luteococcus peritonei	88874
1570	Gordonia desulfuricans	89051
1571	Gordonia amicalis	89053
1572	Lactobacillus acidipiscis	89059
1573	Ignavigranum ruoffiae	89093
1574	[Clostridium] hiranonis	89152
1575	[Clostridium] hylemonae	89153
1576	Colwellia hornerae	89402
1577	Aquamicrobium lusatiense	89772
1578	Alicyclobacillus hesperidum	89784
1579	Moraxella canis	90239
1580	Moraxella caprae	90240
1581	Moraxella lincolnii	90241
1582	Oligella ureolytica	90244
1583	Oligella urethralis	90245
1584	Desulfomicrobium macestii	90731
1585	Moritella marina	90736
1586	Synechococcus sp. PCC 7335	91464
1587	Legionella gresilensis	91823
1588	Candidatus Portiera aleyrodidarum	91844
1589	Asaia bogorensis	91915
1590	Mycoplasma anseris	92400
1591	Mycoplasma cloacale	92401
1592	Mycoplasma spumans	92406
1593	Thiothrix eikelboomii	92487
1594	Herbaspirillum frisingense	92645
1595	Paraburkholderia tropica	92647
1596	Ketogulonicigenium vulgare	92945
1597	Sphingomonas aquatilis	93063
1598	Sphingomonas koreensis	93064
1599	Pandoraea apista	93218
1600	Pandoraea norimbergensis	93219
1601	Pandoraea pnomenusa	93220
1602	Pandoraea pulmonicola	93221
1603	Pandoraea sputorum	93222
1604	Fervidobacterium pennivorans	93466
1605	Thermotoga petrophila	93929
1606	Shewanella japonica	93973
1607	Ramlibacter tataouinensis	94132
1608	Alkalibacillus haloalkaliphilus	94136
1609	Filobacillus milosensis	94137
