class_id	label_name	tax_id
840	Desulfovibrio oxamicus	32016
841	Helicobacter hepaticus	32025
842	Acidovorax konjaci	32040
843	Synechococcus sp. PCC 7002	32049
844	Actinomyces neuii	33007
845	Rhodococcus globerulus	33008
846	Cutibacterium avidum	33010
847	Cutibacterium granulosum	33011
848	Propionimicrobium lymphophilum	33012
849	Sporolactobacillus laevolacticus	33018
850	Anaerococcus hydrogenalis	33029
851	Peptoniphilus indolicus	33030
852	Peptoniphilus lacrimalis	33031
853	Anaerococcus lactolyticus	33032
854	Parvimonas micra	33033
855	Anaerococcus prevotii	33034
856	Blautia producta	33035
857	Anaerococcus tetradius	33036
858	Anaerococcus vaginalis	33037
859	[Ruminococcus] gnavus	33038
860	[Ruminococcus] torques	33039
861	Coprococcus eutactus	33043
862	Bartonella doshiae	33044
863	Bartonella grahamii	33045
864	Sphingopyxis macrogoltabida	33050
865	Sphingomonas sanguinis	33051
866	Sphingopyxis terrae	33052
867	Acidithiobacillus caldus	33059
868	Pseudomonas viridiflava	33069
869	Zymobacter palmae	33074
870	Agromyces cerinus	33878
871	Agromyces ramosus	33879
872	Microbacterium arborescens	33883
873	Microbacterium lacticum	33885
874	Rathayibacter rathayi	33887
875	Rathayibacter tritici	33888
876	Bifidobacterium thermophilum	33905
877	Actinopolyspora mortivallis	33906
878	Pseudonocardia alni	33907
879	Pseudonocardia saturnea	33909
880	Amycolatopsis mediterranei	33910
881	Microbacterium barkeri	33917
882	Mycoplasma agassizii	33922
883	Bacillus cohnii	33932
884	Anoxybacillus flavithermus	33934
885	Lysinibacillus macroides	33935
886	Aeribacillus pallidus	33936
887	Geobacillus thermodenitrificans	33940
888	Brevibacillus thermoruber	33942
889	Kurthia gibsonii	33946
890	Clostridium aminobutyricum	33953
891	Lactobacillus johnsonii	33959
892	Lactobacillus collinoides	33960
893	Lactobacillus kefiri	33962
894	Leuconostoc citreum	33964
895	Leuconostoc pseudomesenteroides	33968
896	Caryophanon latum	33977
897	Luteococcus japonicus	33984
898	Exiguobacterium aurantiacum	33987
899	Rickettsia amblyommatis	33989
900	Rickettsia bellii	33990
901	Rickettsia rhipicephali	33992
902	Komagataeibacter europaeus	33995
903	Gluconacetobacter diazotrophicus	33996
904	Paracoccus alcaliphilus	34002
905	Paracoccus aminovorans	34004
906	Paracoccus versutus	34007
907	Blastomonas natatoria	34015
908	Rhodobium orientis	34017
909	Candidatus Liberibacter asiaticus	34021
910	Azoarcus tolulyticus	34027
911	Rahnella aquatilis	34038
912	Moraxella atlantae	34059
913	Moraxella caviae	34060
914	Moraxella cuniculi	34061
915	Moraxella osloensis	34062
916	Telluria mixta	34071
917	Variovorax paradoxus	34073
918	Riemerella anatipestifer	34085
919	Pedobacter antarcticus	34086
920	Sphingobacterium faecium	34087
921	Brevinema andersonii	34097
922	Sphaerotilus natans	34103
923	Streptobacillus moniliformis	34105
924	Mogibacterium timidum	35519
925	Geobacter sulfurreducens	35554
926	Streptomyces mobaraensis	35621
927	Thermostaphylospora chromogena	35622
928	Acholeplasma oculi	35623
929	Heliophilum fasciatum	35700
930	Dactylosporangium aurantiacum	35754
931	Corynebacterium pilosum	35756
932	Corynebacterium cystitidis	35757
933	Bifidobacterium choerinum	35760
934	Mycoplasma felifaucium	35768
935	Mycoplasma gateae	35769
936	Coprothermobacter proteolyticus	35786
937	Lactobacillus pontis	35787
938	Rickettsia japonica	35790
939	Rickettsia parkeri	35792
940	Rickettsia sibirica	35793
941	Rickettsia slovaca	35794
942	Rhodovulum adriaticum	35804
943	Rhodovulum euryhalinum	35805
944	Rhodovulum sulfidophilum	35806
945	Bordetella holmesii	35814
946	Helicobacter pullorum	35818
947	Bilophila wadsworthia	35833
948	Hydrogenobacter hydrogenophilus	35835
949	Bacillus thermoamylovorans	35841
950	Dermabacter hominis	36740
951	Clostridium saccharoperbutylacetonicum	36745
952	Microbacterium aurum	36805
953	Corynebacterium bovis	36808
954	Mycobacteroides abscessus	36809
955	Amycolatopsis azurea	36819
956	Gordonia aichiensis	36820
957	Gordonia amarae	36821
958	Gordonia rubripertincta	36822
959	Gordonia sputi	36823
960	Clostridium celatum	36834
961	[Clostridium] colinum	36835
962	Clostridium felsineum	36839
963	Clostridium homopropionicum	36844
964	Clostridium intestinale	36845
965	Anaerotignum neopropionicum	36847
966	Oxobacter pfennigii	36849
967	Brucella canis	36855
968	Sinorhizobium saheli	36856
969	Thiobacillus denitrificans	36861
970	Ideonella dechloratans	36863
971	Paraburkholderia xenovorans	36873
972	Porphyromonas cangingivalis	36874
973	Porphyromonas canoris	36875
974	Nocardia brasiliensis	37326
975	Nocardia carnea	37328
976	Nocardia farcinica	37329
977	Nocardia nova	37330
978	Pseudonocardia petroleophila	37331
979	Nocardia transvalensis	37333
980	Helicobacter bilis	37372
981	Laceyella sacchari	37482
982	Desulfuromusa kysingii	37625
983	Kineococcus aurantiacus	37633
984	Thermus scotoductus	37636
985	Corynebacterium pseudodiphtheriticum	37637
986	[Clostridium] populeti	37658
987	Candidatus Phytoplasma mali	37692
988	Enterococcus casseliflavus	37734
989	Flavobacterium hibernum	37752
990	Dietzia maris	37915
991	Mycolicibacterium chlorophenolicum	37916
992	Rhodococcus opacus	37919
993	Nesterenkonia halobia	37922
994	Rothia kristinae	37923
995	Sinomonas atrocyanea	37927
996	Arthrobacter crystallopoietes	37928
997	Glutamicibacter nicotianae	37929
998	Glutamicibacter protophormiae	37930
999	Corynebacterium accolens	38284
1000	Corynebacterium afermentans	38286
1001	Corynebacterium jeikeium	38289
1002	Photobacterium damselae	38293
1003	Corynebacterium minutissimum	38301
1004	Corynebacterium mycetoides	38302
1005	Corynebacterium pseudogenitalium	38303
1006	Corynebacterium tuberculostearicum	38304
1007	Gluconobacter frateurii	38308
1008	Rhodococcus coprophilus	38310
1009	Rhodococcus rhodnii	38312
1010	Shewanella algae	38313
1011	Bartonella henselae	38323
1012	Erysipelothrix tonsillarum	38402
1013	Blastococcus aggregatus	38502
1014	Bacillus oleronius	38875
1015	Megasphaera cerevisiae	39029
1016	Skermania piniformis	39122
1017	Andreesenia angusta	39480
1018	Faecalicatena contorta	39482
1019	Faecalitalea cylindroides	39483
1020	[Eubacterium] eligens	39485
1021	Dorea formicigenerans	39486
1022	[Eubacterium] hallii	39488
1023	Clostridium moniliforme	39489
1024	Eubacterium ramulus	39490
1025	[Eubacterium] rectale	39491
1026	Clostridium tarantellae	39493
1027	Eubacterium ventriosum	39496
1028	Hydrogenovibrio crunogenus	39765
1029	Methylomicrobium agile	39774
1030	Veillonella atypica	39777
1031	Veillonella dispar	39778
1032	Corynebacterium glucuronolyticum	39791
1033	Dialister pneumosintes	39950
1034	Erythrobacter litoralis	39960
1035	Legionella moravica	39962
1036	Helcococcus kunzii	40091
1037	Acinetobacter johnsonii	40214
1038	Acinetobacter junii	40215
1039	Acinetobacter radioresistens	40216
1040	Methylophaga thalassica	40223
1041	Stenotrophomonas maltophilia	40324
1042	Legionella tucsonensis	40335
1043	Ruminococcus callidus	40519
1044	Blautia obeum	40520
1045	Sneathia sanguinegens	40543
1046	Lentzea albidocapillata	40571
1047	Xenorhabdus bovienii	40576
1048	Saccharomonospora azurea	40988
1049	Exiguobacterium acetylicum	41170
1050	Ewingella americana	41202
1051	Brevundimonas vesicularis	41276
1052	Cyanothece sp. PCC 8801	41431
1053	Porphyromonas catoniae	41976
1054	Agromyces mediolanus	41986
1055	Cryobacterium psychrophilum	41988
1056	Ureaplasma diversum	42094
1057	Streptomyces bottropensis	42235
1058	Streptomyces diastatochromogenes	42236
1059	Streptomyces neyagawaensis	42238
1060	Rubrobacter radiotolerans	42256
1061	Eubacterium ruminantium	42322
1062	Roseobacter litoralis	42443
1063	Marinovum algicola	42444
1064	Desulfofundulus thermocisternus	42471
1065	Halomonas salina	42565
1066	Rickettsia felis	42862
1067	Tissierella praeacuta	43131
1068	Pseudomonas alcaligenes	43263
1069	Butyrivibrio proteoclasticus	43305
1070	Pseudomonas denitrificans (nomen rejiciendum)	43306
1071	Prauserella rugosa	43354
1072	Halanaerobium saccharolyticum	43595
1073	Pseudoalteromonas luteoviolacea	43657
1074	Paenarthrobacter aurescens	43663
1075	Paeniglutamicibacter sulfureus	43666
1076	Glutamicibacter uratoxydans	43667
1077	Jonesia denitrificans	43674
1078	Rothia mucilaginosa	43675
1079	Oerskovia enterophila	43678
1080	Rhodococcus hoagii	43767
1081	Corynebacterium matruchotii	43768
1082	Corynebacterium propinquum	43769
1083	Corynebacterium striatum	43770
1084	Corynebacterium urealyticum	43771
1085	Rhodococcus zopfii	43772
1086	Tolumonas auensis	43948
1087	Cyanothece sp. ATCC 51142	43989
1088	Bradyrhizobium liaoningense	43992
1089	Johnsonella ignava	43995
1090	Enterococcus cecorum	44008
1091	Enterococcus dispar	44009
1092	Ferrimonas balearica	44012
1093	Streptomyces macrosporus	44032
1094	Streptomyces megasporus	44060
1095	Paenibacillus alvei	44250
1096	Paenibacillus durus	44251
1097	Paenibacillus macerans	44252
1098	Paenibacillus validus	44253
1099	Bradyrhizobium oligotrophicum	44255
1100	Nitrosomonas cryotolerans	44575
1101	Desulfovibrio fairfieldensis	44742
1102	Rhodococcus wratislaviensis	44752
1103	Tsukamurella spumae	44753
1104	Halomonas cupida	44933
1105	Legionella fairfieldensis	45064
1106	Legionella geestiana	45065
1107	Legionella lansingensis	45067
1108	Legionella londiniensis	45068
1109	Legionella nautarum	45070
1110	Legionella parisiensis	45071
1111	Legionella quateirensis	45072
1112	Legionella worsleiensis	45076
1113	Capnocytophaga granulosa	45242
1114	Capnocytophaga haemolytica	45243
1115	Dysgonomonas capnocytophagoides	45254
1116	Mycoplasma conjunctivae	45361
1117	Brevibacillus borstelensis	45462
1118	Methylophaga sulfidovorans	45496
1119	Helicobacter cholecystus	45498
1120	Psychrobacter urativorans	45610
1121	Psychrobacter frigidicola	45611
1122	Streptococcus cristatus	45634
1123	Desulfonema magnum	45655
1124	Desulfonema ishimotonii	45657
1125	Salinicoccus roseus	45670
1126	Butyrivibrio crossotus	45851
1127	Nocardia pseudobrasiliensis	45979
1128	Granulicatella adiacens	46124
1129	Abiotrophia defectiva	46125
1130	Actinomadura fulvescens	46160
1131	Actinocorallia libanotica	46162
1132	Nonomuraea africana	46171
1133	Nonomuraea pusilla	46177
1134	Actinocorallia glomerata	46203
1135	Actinocorallia aurantiaca	46204
1136	Pseudobutyrivibrio ruminis	46206
1137	Thermoflavimicrobium dichotomicum	46223
1138	Ruminococcus lactaris	46228
1139	Anabaena sp. 90	46234
1140	Paenibacillus apiarius	46240
1141	Agrococcus jenensis	46353
1142	Sphingobium chlorophenolicum	46429
1143	Orenia marismortui	46469
1144	Parabacteroides merdae	46503
1145	Bacteroides stercoris	46506
1146	Thermosipho melanesiensis	46541
1147	Clostridium pascui	46609
1148	Geobacter sp.	46610
1149	Clostridium chauvoei	46867
1150	Devosia riboflavina	46914
1151	Massilia timonae	47229
1152	Tsukamurella pulmonis	47312
1153	Hydrogenophaga pseudoflava	47421
1154	Lactobacillus panis	47493
1155	Aneurinibacillus migulanus	47500
1156	Lautropia mirabilis	47671
1157	Bacteroides caccae	47678
1158	Sporomusa sphaeroides	47679
1159	Lactobacillus rhamnosus	47715
1160	Streptomyces olivaceus	47716
1161	Bibersteinia trehalosi	47735
1162	Streptomyces aurantiacus	47760
1163	Streptomyces ochraceiscleroticus	47761
1164	Lactobacillus crispatus	47770
1165	Brachybacterium conglomeratum	47846
1166	Micromonospora carbonacea	47853
1167	Micromonospora globosa	47863
1168	Micromonospora purpureochromogenes	47872
1169	Micromonospora rosaria	47874
1170	Pseudomonas amygdali	47877
1171	Pseudomonas corrugata	47879
1172	Pseudomonas fulva	47880
1173	Pseudomonas taetrolens	47884
1174	Pseudomonas oryzihabitans	47885
1175	Microbulbifer hydrolyticus	48074
1176	Marinobacterium georgiense	48076
1177	Ruminiclostridium hungatei	48256
1178	Acinetobacter pittii	48296
1179	Prosthecobacter vanneervenii	48466
1180	Prosthecobacter debontii	48467
1181	Xanthomonas fragariae	48664
1182	Novosphingobium aromaticivorans	48935
1183	Novosphingobium subterraneum	48936
1184	Marinobacterium stanieri	49186
1185	Paenibacillus thiaminolyticus	49283
1186	Rubrobacter xylanophilus	49319
1187	Desulfitobacterium hafniense	49338
1188	Acetomicrobium flavidum	49896
1189	Blastochloris sulfoviridis	50712
1190	Helicobacter trogontum	50960
1191	Actinobacillus porcinus	51048
1192	Brevibacillus agri	51101
1193	Actinobacillus delphinicola	51161
1194	Ureibacillus thermosphaericus	51173
1195	Kluyvera ascorbata	51288
1196	Salinivibrio costicola	51367
1197	Pediococcus damnosus	51663
1198	Lactobacillus dextrinicus	51664
1199	Aerococcus urinaeequi	51665
1200	Tetragenococcus halophilus	51669
1201	Natroniella acetigena	52004
1202	Meiothermus silvanus	52022
1203	Rhizobium hainanense	52131
1204	Acinetobacter venetianus	52133
1205	Mitsuokella multacida	52226
1206	Prevotella dentalis	52227
1207	Lactobacillus gallinarum	52242
1208	Anabaena sp. CA = ATCC 33047	52271
1209	Desulfomicrobium norvegicum	52561
1210	Brachyspira pilosicoli	52584
1211	Acetobacterium bakii	52689
1212	Acetobacterium carbinolicum	52690
1213	Acetobacterium malicum	52692
1214	Acetobacterium paludosum	52693
1215	Acetobacterium wieringae	52694
1216	Aeromicrobium fastidiosum	52699
1217	Actinomyces denticolens	52767
1218	Actinomyces gerencseriae	52769
1219	Actinomyces hordeovulneris	52770
1220	Schaalia meyeri	52773
1221	Actinomyces slackii	52774
1222	Bosea thiooxidans	53254
1223	Enterococcus mundtii	53346
1224	Intrasporangium calvum	53358
1225	Catellatospora citrea	53366
1226	Corynebacterium coyleae	53374
1227	Pseudomonas citronellolis	53408
1228	Pseudomonas coronafaciens	53409
1229	Pseudomonas resinovorans	53412
1230	Xanthomonas axonopodis	53413
1231	Treponema lecithinolyticum	53418
1232	Treponema socranskii	53419
1233	Thermobrachium celere	53422
1234	Thermodesulfovibrio islandicus	53423
1235	Nocardia flavorosea	53429
1236	Nocardia salmonicida	53431
1237	Treponema paraluiscuniculi	53435
1238	Nocardiopsis alba	53437
1239	Nocardiopsis listeri	53440
1240	Eubacterium callanderi	53442
1241	Blautia hydrogenotrophica	53443
1242	Lactobacillus lindneri	53444
1243	Streptomyces cinnamoneus	53446
1244	Janibacter limosus	53458
1245	Mycolicibacterium mageritense	53462
1246	Paracoccus solventivorans	53463
1247	Thermobifida alba	53522
1248	Mycoplasma edwardii	53558
1249	Rhodococcus corynebacterioides	53972
1250	Peptoniphilus ivorii	54006
1251	Pseudonocardia sulfidoxydans	54011
1252	Pediococcus parvulus	54062
1253	Xylophilus ampelinus	54067
1254	Raoultella ornithinolytica	54291
1255	Brevibacillus choshinensis	54911
1256	Brevibacillus formosus	54913
1257	Brevibacillus parabrevis	54914
1258	Streptococcus thoraltensis	55085
1259	Pantoea cypripedii	55209
1260	Brenneria rubrifaciens	55213
1261	Schwartzia succinivorans	55507
1262	Janthinobacterium agaricidamnosum	55508
1263	Magnetospirillum gryphiswaldense	55518
1264	Actinomyces graevenitzii	55565
1265	Dehalobacter restrictus	55583
1266	Vibrio anguillarum	55601
1267	Mycoplasma buccale	55602
1268	Leucobacter komagatae	55969
1269	Bartonella clarridgeiae	56426
1270	Couchioplanes caeruleus	56438
1271	Xanthomonas pisi	56457
1272	Xanthomonas sacchari	56458
1273	Xanthomonas vesicatoria	56460
1274	Halanaerobium kushneri	56779
1275	Psychrobacter glacincola	56810
1276	Helicobacter bizzozeronii	56877
1277	Thermus oshimai	56957
1278	Algoriphagus ratkowskyi	57028
1279	Lactobacillus zeae	57037
1280	Pseudodesulfovibrio profundus	57320
1281	Microvirgula aerodenitrificans	57480
1282	Deinococcus radiopugnans	57497
1283	Deinococcus grandis	57498
1284	Desulfuromonas thiophila	57664
1285	Tsukamurella tyrosinosolvens	57704
1286	Citrobacter braakii	57706
1287	Enterococcus asini	57732
1288	Kribbella koreensis	57909
1289	Burkholderia thailandensis	57975
1290	Pseudonocardia yunnanensis	58107
1291	Actinocorallia herbida	58109
1292	Actinomadura viridis	58110
1293	Glycomyces harbinensis	58114
1294	Glycomyces rutgersensis	58115
1295	Glycomyces tenuis	58116
1296	Microbispora rosea	58117
1297	Planomonospora parontospora	58119
1298	Spirillospora albida	58123
1299	Paenibacillus sp.	58172
1300	Desulfovibrio alaskensis	58180
1301	Rhodovulum strictum	58314
1302	Streptomyces celluloflavus	58344
1303	Streptococcus macedonicus	59310
1304	Actinotignum schaalii	59505
1305	Trueperella bernardiae	59561
1306	Chryseobacterium scophthalmum	59733
1307	Alcanivorax borkumensis	59754
1308	Sphingomonas echinoides	59803
1309	Paenibacillus alginolyticus	59839
1310	Paenibacillus glucanolyticus	59843
1311	Prevotella pallens	60133
1312	Shewanella violacea	60217
1313	Moraxella equi	60442
1314	Kribbella sandramycini	60450
1315	Porphyrobacter tepidarius	60454
1316	Shewanella amazonensis	60478
1317	Lactobacillus graminis	60519
1318	Caballeronia glathei	60547
1319	Paraburkholderia graminis	60548
1320	Actinomadura formosensis	60706
1321	Phaeobacter gallaeciensis	60890
1322	Saccharopolyspora spinosa	60894
1323	Saccharopolyspora taberi	60895
1324	Pseudonocardia sp.	60912
1325	Sanguibacter keddieii	60920
1326	Shewanella woodyi	60961
1327	Virgibacillus salexigens	61016
1328	Holdemania filiformis	61171
1329	Dehalococcoides mccartyi	61435
1330	Allochromatium warmingii	61595
1331	Paenibacillus mucilaginosus	61624
1332	Acholeplasma brassicae	61635
1333	Chromatium okenii	61644
1334	Acidiphilium multivorum	62140
1335	Shewanella baltica	62322
1336	Thiomicrorhabdus chilensis	63656
1337	Nevskia ramosa	64002
1338	Desulfurobacterium thermolithotrophum	64160
1339	Synechococcus sp. CC9311	64471
1340	Propionibacterium cyclohexanicum	64702
1341	Oceanospirillum multiglobuliferum	64969
1342	Pseudospirillum japonicum	64971
1343	Terasakiella pusilla	64973
1344	Mitsuaria chitosanitabida	65048
1345	Corynebacterium ulcerans	65058
1346	Halothece sp. PCC 7418	65093
1347	Mycoplasma wenyonii	65123
1348	Cyanothece sp. PCC 7424	65393
1349	Nonomuraea dietziae	65515
1350	Meiothermus cerbereus	65552
1351	Hydrogenophaga palleronii	65655
1352	Hydrogenophaga taeniospiralis	65656
1353	Erwinia tracheiphila	65700
1354	Hydrogenophaga intermedia	65786
1355	Wolbachia sp. wRi	66084
1356	Lachnoclostridium phytofermentans	66219
1357	Actinomyces europaeus	66228
1358	Komagataeibacter intermedius	66229
1359	Pantoea stewartii	66269
1360	Streptomyces flaveus	66370
1361	Streptomyces violens	66377
1362	Streptomyces yerevanensis	66378
1363	Streptomyces roseoverticillatus	66429
1364	Sulfurospirillum multivorans	66821
1365	Streptomyces atroolivaceus	66869
1366	Streptomyces catenulae	66875
1367	Streptomyces cyaneofuscatus	66883
1368	Legionella waltersii	66969
1369	Streptomyces alboflavus	67267
1370	Streptomyces alboviridis	67269
1371	Streptomyces argenteolus	67274
1372	Streptomyces filamentosus	67294
1373	Streptomyces flavidovirens	67298
1374	Streptomyces griseorubiginosus	67304
1375	Streptomyces lavendofoliae	67314
1376	Streptomyces lavenduligriseus	67315
1377	Streptomyces prunicolor	67348
1378	Streptomyces puniceus	67351
1379	Kitasatospora purpeofusca	67352
1380	Streptomyces tanashiensis	67367
1381	Streptomyces varsoviensis	67373
1382	Psychromonas antarctica	67573
1383	Rheinheimera baltica	67576
1384	Actinobacillus succinogenes	67854
1385	Streptomyces gobitricini	68211
1386	Streptomyces iakyrus	68219
1387	Streptomyces katrae	68223
1388	Streptomyces novaecaesareae	68244
1389	Streptomyces pactum	68249
1390	Streptomyces purpurogeneiscleroticus	68259
1391	Streptomyces pyridomyceticus	68260
1392	Streptomyces tauricus	68274
1393	Streptomyces torulosus	68276
1394	Streptomyces zaomyceticus	68286
1395	Sphingomonas leidyi	68569
1396	Streptococcus infantis	68892
1397	Cupriavidus basilensis	68895
1398	Deinococcus geothermalis	68909
1399	Clostridium polyendosporum	69208
1400	Thiocapsa rosea	69360
1401	Microbacterium trichothecenolyticum	69370
1402	Curtobacterium pusillum	69373
1403	Caulobacter henricii	69395
1404	Treponema vincentii	69710
1405	Selenomonas sputigena	69823
1406	[Clostridium] cocleatum	69824
1407	Tindallia magadiensis	69895
1408	Rhodospira trueperi	69960
1409	Azotobacter salinestris	69964
1410	Legionella taurinensis	70611
1411	Pseudomonas plecoglossicida	70775
1412	Aeromonas popoffii	70856
1413	Shewanella oneidensis	70863
1414	Shewanella pealeana	70864
1415	Herpetosiphon geysericola	70996
1416	Stappia stellulata	71235
1417	Vibrio halioticoli	71388
1418	Tetragenococcus solitarius	71453
1419	Brenneria alni	71656
1420	Lonsdalea quercina	71657
1421	Kocuria palustris	71999
1422	Kocuria rhizophila	72000
1423	Methylarcula marina	72022
1424	Helcococcus ovis	72026
1425	Achromobacter piechaudii	72556
1426	Kluyvera georgiana	73098
1427	Roseovarius tolerans	74031
1428	Photobacterium profundum	74109
1429	Brevundimonas subvibrioides	74313
1430	Brevundimonas aurantiaca	74316
1431	Maricaulis maris	74318
1432	Brevundimonas mediterranea	74329
1433	Sulfitobacter brevis	74348
1434	Collinsella aerofaciens	74426
1435	Halomonas campisalis	74661
1436	Desulfofundulus luciae	74702
1437	Pseudonocardia alaniniphila	75291
1438	Saccharomonospora xinjiangensis	75294
1439	Micropruina glycogenica	75385
1440	Campylobacter lanienae	75658
1441	Duganella zoogloeoides	75659
1442	Thermocrinis ruber	75906
1443	Mannheimia haemolytica	75985
1444	Amycolatopsis coloradensis	76021
1445	Thauera linaloolentis	76112
1446	Alloprevotella tannerae	76122
1447	Prevotella enoeca	76123
1448	Nostoc sp. ATCC 53789	76335
1449	Campylobacter hominis	76517
1450	Acidiphilium acidophilum	76588
1451	Mycetocola saprophilus	76636
1452	Pseudonocardia hydrocarbonoxydans	76726
1453	Streptomyces vitaminophilus	76728
1454	Roseateles depolymerans	76731
1455	Pseudomonas monteilii	76759
1456	Myroides odoratimimus	76832
1457	Streptococcus constellatus	76860
1458	Cellulomonas persica	76861
1459	Cellulomonas iranensis	76862
1460	Salipaludibacillus agaradhaerens	76935
1461	Sphingobium herbicidovorans	76947
1462	Ahrensia kielensis	76980
1463	Thiorhodovibrio winogradskyi	77007
1464	Pseudorhodobacter ferrugineus	77008
1465	Wolbachia endosymbiont of Drosophila simulans	77038
1466	Prevotella bryantii	77095
1467	Halomonas pacifica	77098
1468	Craurococcus roseus	77585
1469	Pseudoalteromonas distincta	77608
1470	Bifidobacterium subtile	77635
1471	Paenibacillus popilliae	78057
1472	Acidovorax anthurii	78229
1473	Bifidobacterium saeculare	78257
1474	Parascardovia denticolens	78258
1475	Scardovia inopinata	78259
1476	Pseudomonas mosselii	78327
1477	Mycobacterium canettii	78331
1478	Bifidobacterium gallicum	78342
1479	Bifidobacterium boum	78343
1480	Bifidobacterium gallinarum	78344
1481	Bifidobacterium ruminantium	78346
1482	Bifidobacterium pullorum	78448
1483	Asticcacaulis excentricus	78587
1484	Paenibacillus chitinolyticus	79263
1485	Paenibacillus ehimensis	79264
1486	Desulfurella multipotens	79269
1487	Chitinophaga pinensis	79329
1488	Denitrobacterium detoxificans	79604
1489	[Bacillus] clarkii	79879
1490	Bacillus clausii	79880
1491	Bacillus halmapalus	79882
1492	Bacillus horikoshii	79883
1493	Bacillus pseudofirmus	79885
1494	Actinomadura livida	79909
1495	Actinoallomurus spadix	79912
1496	Herbaspirillum rubrisubalbicans	80842
1497	Wolbachia endosymbiont of Brugia malayi	80849
1498	Delftia acidovorans	80866
1499	Acidovorax avenae	80867
1500	Acidovorax cattleyae	80868
1501	Acidovorax citrulli	80869
1502	Cryptosporangium japonicum	80872
1503	Insolitispirillum peregrinum	80876
1504	Hylemonella gracilis	80880
1505	Simplicispira metamorpha	80881
1506	Parageobacillus caldoxylosilyticus	81408
1507	Eubacterium aggregans	81409
1508	Aminomonas paucivorans	81412
1509	Desulfovibrio aminophilus	81425
1510	Thermanaerovibrio acidaminovorans	81462
1511	Aminobacterium mobile	81467
1512	Aminobacterium colombiense	81468
1513	Rhodoferax antarcticus	81479
1514	Lactobacillus selangorensis	81857
1515	Prosthecomicrobium pneumaticum	81895
1516	Vagococcus lutrae	81947
1517	Atopobium vaginae	82135
1518	Streptococcus pluranimalium	82348
1519	Paracoccus pantotrophus	82367
1520	Anaerovibrio lipolyticus	82374
1521	Pseudanabaena sp. PCC 7367	82654
1522	Lactobacillus nagelii	82688
1523	Agrobacterium sp. ATCC 31749	82789
1524	Pragia fontium	82985
1525	Buttiauxella ferragutiae	82989
1526	Sulfitobacter mediterraneus	83219
1527	Mycobacteroides immunogenum (Mycobacterium immunogenum)	83262
1528	Aminobacter aminovorans	83263
1529	Streptomyces armeniacus	83291
1530	Myxococcus stipitatus	83455
1531	Myxococcus virescens	83456
1532	Stigmatella erecta	83460
1533	Lactobacillus paralimentarius	83526
1534	Parachlamydia acanthamoebae	83552
1535	Chlamydia psittaci	83554
1536	Chlamydia abortus	83555
1537	Chlamydia caviae	83557
1538	Chlamydia pneumoniae	83558
1539	Luteimonas mephitis	83615
1540	Stenotrophomonas nitritireducens	83617
1541	Pseudoxanthomonas broegbernensis	83619
1542	Leclercia adecarboxylata	83655
1543	Lactobacillus amylolyticus	83683
1544	Formivibrio citricus	83765
1545	Propionivibrio dicarboxylicus	83767
1546	Succinimonas amylolytica	83769
1547	Clostridium aceticum	84022
1548	Clostridium autoethanogenum	84023
1549	Clostridium haemolyticum	84025
1550	[Clostridium] saccharolyticum	84030
1551	Clostridium sartagoforme	84031
1552	Pseudoclostridium thermosuccinogenes	84032
1553	Propionispira arboris	84035
1554	Gordonia alkanivorans	84096
1555	Slackia exigua	84109
1556	Slackia heliotrinireducens	84110
1557	Eggerthella lenta	84112
1558	Gemella sanguinis	84135
1559	Oceanimonas doudoroffii	84158
1560	Cryptobacterium curtum	84163
1561	Brachyspira intermedia	84377
1562	Brachyspira murdochii	84378
1563	Lysobacter antibioticus	84531
1564	Synechococcus sp. WH 8102	84588
1565	Gordonia polyisoprenivorans	84595
1566	Kineosporia rhizophila	84633
1567	Agrococcus citreus	84643
1568	Williamsia muralis	85044
1569	Pseudarthrobacter chlorophenolicus	85085
1570	Achromobacter xylosoxidans	85698
1571	Chlamydia pecorum	85991
1572	Idiomarina abyssalis	86102
1573	Idiomarina zobellii	86103
1574	Thermodesulfovibrio aggregans	86166
1575	Microbulbifer elongatus	86173
1576	Thauera butanivorans	86174
1577	Pseudomonas pertucinogena	86175
1578	Halomonas utahensis	86177
1579	Malikia spinosa	86180
1580	Curvibacter lanceolatus	86182
1581	Pseudomonas lundensis	86185
1582	[Pseudomonas] geniculata	86188
1583	Sphingobium abikonense	86193
1584	Pseudomonas thivervalensis	86265
1585	Saccharophagus degradans	86304
1586	Mogibacterium pumilum	86332
1587	Mycoplasma dispar	86660
1588	Bacillus carboniphilus	86663
1589	Bacillus flexus	86664
1590	Bacillus halodurans	86665
1591	Salimicrobium halophilum	86666
1592	Jeotgalibacillus marinus	86667
1593	Bacillus niacini	86668
1594	Aerococcus christensenii	87541
1595	Burkholderia multivorans	87883
1596	Treponema primitia	88058
1597	Agromyces luteolus	88373
1598	Agromyces rhizospherae	88374
1599	Promicromonospora sukumoe	88382
1600	Dorea longicatena	88431
1601	Caulobacter segnis	88688
1602	Luteococcus peritonei	88874
1603	Gordonia desulfuricans	89051
1604	Gordonia amicalis	89053
1605	Lactobacillus acidipiscis	89059
1606	Ignavigranum ruoffiae	89093
1607	[Clostridium] hiranonis	89152
1608	[Clostridium] hylemonae	89153
1609	Colwellia hornerae	89402
1610	Aquamicrobium lusatiense	89772
1611	Alicyclobacillus hesperidum	89784
